"","Taxon","NamID","fieldNumber","references"
"1440","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1270","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011002"
"1443","Bathymodiolus platifrons","Sakai","2K#0672","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930005984"
"1444","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1268","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010010963"
"1447","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0863","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960011786"
"1448","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0226","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2030008840"
"1451","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1275","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011171"
"1452","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1271","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011042"
"1457","Bathymodiolus platifrons","North Knoll, Iheya Ridge","3K#0376","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2980014256"
"1458","Bathymodiolus platifrons","North Knoll, Iheya Ridge","HPD#1248","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024595"
"1461","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1359","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011461"
"1463","Bathymodiolus platifrons","Izena Cauldron","HPD#1188","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021664"
"1465","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1268","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010010947"
"1480","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#1621","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042221"
"1483","Bathymodiolus platifrons","Izena Cauldron","2K#0364","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2880009796"
"1485","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1358","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011437"
"1487","Bathymodiolus platifrons","North Knoll, Iheya Ridge","HPD#1610","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041283"
"1489","Bathymodiolus platifrons","North Knoll, Iheya Ridge","HPD#1617","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041578"
"1490","Bathymodiolus platifrons","Sakai","HPD#1245","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024522"
"1493","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1268","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010015110"
"1494","Bathymodiolus platifrons","Izena Cauldron","HPD#0395","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2050013109"
"1500","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0975","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004842"
"1508","Bathymodiolus platifrons","Tarama Knoll","6K#1508","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1170054131"
"1514","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#1621","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042213"
"1517","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1267","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010010913"
"1518","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1371","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020015348"
"1520","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1273","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010006062"
"1525","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2040012910"
"1528","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1094","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014500"
"1529","Bathymodiolus platifrons","North Knoll, Iheya Ridge","HPD#1618","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140040772"
"1533","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0293","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2040012873"
"1536","Bathymodiolus platifrons","Sakai","2K#0366","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2880011643"
"1541","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0226","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2030047341"
"1542","Bathymodiolus platifrons","Sakai","HPD#1183","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021619"
"1544","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1093","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014341"
"1546","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1094","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990010467"
"1551","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1093","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014346"
"1554","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0297","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2040012903"
"1556","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1273","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011075"
"1557","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1352","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020006283"
"1566","Bathymodiolus platifrons","Sakai","HPD#1860","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054684"
"1567","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1371","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011592"
"1568","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0975","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004854"
"1570","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002509"
"1573","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1092","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990010371"
"1578","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0226","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2030012793"
"1581","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1191","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010751"
"1585","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1267","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010010912"
"1586","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0297","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2040012894"
"1588","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1184","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010639"
"1591","Bathymodiolus platifrons","North Knoll, Iheya Ridge","HPD#1178","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021559"
"1592","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1184","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010631"
"1593","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1187","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010672"
"1594","Bathymodiolus platifrons","Sakai","HPD#1860","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054686"
"1597","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0974","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004900"
"1598","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1274","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011140"
"1603","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0863","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960011788"
"1604","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1361","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011510"
"1607","Bathymodiolus platifrons","Tarama Knoll","6K#1508","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1170054132"
"1608","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1092","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990010386"
"1610","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1359","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011475"
"1616","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#1621","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042249"
"1618","Bathymodiolus platifrons","Izena Cauldron","2K#0364","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2880017535"
"1621","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1273","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011072"
"1624","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1269","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010015116"
"1625","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002513"
"1628","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002510"
"1631","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1371","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011606"
"1636","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1187","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010668"
"1638","Bathymodiolus platifrons","Sakai","HPD#1245","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024508"
"1641","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1181","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000014707"
"1642","Bathymodiolus platifrons","Izena Cauldron","2K#0364","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2880009768"
"1645","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0226","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110023845"
"1647","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1275","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011193"
"1650","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1358","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/8497"
"1657","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1094","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014344"
"1658","Bathymodiolus platifrons","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054603"
"1659","Bathymodiolus platifrons","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054584"
"1661","Bathymodiolus platifrons","SPOT, Hatoma Knoll","6K#1000","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2060007326"
"1664","Bathymodiolus platifrons","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054550"
"1667","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1275","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011192"
"1668","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1352","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020006282"
"1671","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1352","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020006284"
"1673","Bathymodiolus platifrons","Sakai","2K#0672","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930009436"
"1675","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1359","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011463"
"1678","Bathymodiolus platifrons","Sakai","HPD#1860","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054674"
"1679","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1184","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010627"
"1681","Bathymodiolus platifrons","Sakai","HPD#1770","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150044493"
"1682","Bathymodiolus platifrons","North Knoll, Iheya Ridge","HPD#1178","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021537"
"1683","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1267","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010010911"
"1684","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1276","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011202"
"1685","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","HPD#1623","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042328"
"1687","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1274","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011139"
"1691","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1270","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011028"
"1695","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002512"
"1699","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1268","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010010958"
"1707","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1184","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010630"
"1713","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1359","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011472"
"1718","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0975","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004849"
"1719","Bathymodiolus platifrons","SPOT, Hatoma Knoll","2K#1270","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010015117"
"1724","Bathymodiolus platifrons","SPOT, Hatoma Knoll","HPD#0297","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2040012904"
"1727","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#1092","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990010385"
"1728","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0863","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004215"
"1730","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","HPD#1623","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042327"
"1731","Bathymodiolus platifrons","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054551"
"1732","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0975","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004855"
"1734","Bathymodiolus platifrons","SPOT, Yonaguni Knoll IV","2K#1273","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011070"
"1735","Bathymodiolus platifrons","North Knoll, Iheya Ridge","HPD#1612","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041318"
"1737","Bathymodiolus platifrons","Sakai","HPD#1245","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024521"
"1738","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0975","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004847"
"1742","Bathymodiolus platifrons","North Knoll, Iheya Ridge","2K#0863","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004212"
"1744","Bathymodiolus platifrons","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054513"
"1753","Bathymodiolus septemdierum","Myojin Knoll","HPD#1645","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042788"
"1754","Bathymodiolus septemdierum","Myojin Knoll","HPD#1646","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042783"
"1755","Bathymodiolus septemdierum","Myojin Knoll","HPD#1126","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017931"
"1756","Bathymodiolus septemdierum","Myojin Knoll","HPD#1284","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028231"
"1757","Bathymodiolus septemdierum","Suiyo Seamount","2K#0889","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960011805"
"1758","Bathymodiolus septemdierum","Suiyo Seamount","HPD#1286","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028552"
"1759","Bathymodiolus septemdierum","Myojin Knoll","HPD#1127","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100018072"
"1760","Bathymodiolus septemdierum","Myojin Knoll","HPD#1810","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150045543"
