Taxon,NamID,fieldNumber,references,freq
Paralvinella hessleri,Izena Cauldron,HPD#1192,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021691,14
Paralvinella hessleri,Izena Cauldron,HPD#0865,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080016870,14
Paralvinella hessleri,Izena Cauldron,HPD#1192,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021671,14
Paralvinella hessleri,Izena Cauldron,HPD#0865,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080016869,14
Paralvinella hessleri,Izena Cauldron,HPD#0397,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/143218,14
Paralvinella hessleri,Izena Cauldron,HPD#1191,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021668,14
Paralvinella hessleri,Izena Cauldron,HPD#1184,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021639,14
Paralvinella hessleri,Izena Cauldron,HPD#0865,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008231,14
Paralvinella hessleri,Izena Cauldron,HPD#1184,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021648,14
Paralvinella hessleri,Izena Cauldron,HPD#0865,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008229,14
Paralvinella hessleri,Izena Cauldron,HPD#1192,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021679,14
Paralvinella hessleri,Izena Cauldron,HPD#0865,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008230,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004214,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004225,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004216,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0975,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004690,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0976,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004691,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004230,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004218,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004229,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004219,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004217,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#1093,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014510,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004211,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0975,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004913,14
Phreagena nankaiensis,"North Knoll, Iheya Ridge",2K#0864,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004227,14
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002536,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002535,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1187,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010685,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1189,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010725,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002537,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1185,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010663,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1270,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011010,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1270,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010010995,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002534,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1270,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011008,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002531,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002530,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002533,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1187,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010669,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002532,16
Iheyaspira lequios,"SPOT, Hatoma Knoll",2K#1270,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2010011012,16
Opaepele loihi,Nikko volcano,HPD#1164,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023715,16
Opaepele loihi,Nikko volcano,HPD#1169,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100033270,16
Opaepele loihi,Nikko volcano,HPD#1168,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023740,16
Opaepele loihi,Nikko volcano,HPD#1164,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023717,16
Opaepele loihi,Nikko volcano,HPD#0968,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000678,16
Opaepele loihi,Nikko volcano,HPD#1164,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023718,16
Opaepele loihi,Nikko volcano,HPD#1168,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023793,16
Opaepele loihi,Nikko volcano,HPD#1168,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023792,16
Opaepele loihi,Nikko volcano,HPD#0967,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000663,16
Opaepele loihi,Nikko volcano,HPD#0967,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000662,16
Opaepele loihi,Nikko volcano,HPD#0967,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000656,16
Opaepele loihi,Nikko volcano,HPD#1164,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023716,16
Opaepele loihi,Nikko volcano,HPD#0967,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000655,16
Opaepele loihi,Nikko volcano,HPD#0967,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000657,16
Opaepele loihi,Nikko volcano,HPD#1169,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023745,16
Opaepele loihi,Nikko volcano,HPD#1163,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100033271,16
Paralvinella hessleri,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004914,17
Paralvinella hessleri,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004813,17
Paralvinella hessleri,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004748,17
Paralvinella hessleri,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004807,17
Paralvinella hessleri,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004827,17
Paralvinella hessleri,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004824,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054486,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054509,17
Paralvinella hessleri,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004822,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054511,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054499,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054512,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054508,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054487,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054507,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054510,17
Paralvinella hessleri,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054504,17
Phreagena okutanii,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054501,17
Phreagena okutanii,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004692,17
Phreagena okutanii,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970011850,17
Phreagena okutanii,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054502,17
Phreagena okutanii,Sakai,HPD#1245,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024507,17
Phreagena okutanii,Sakai,HPD#1183,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021631,17
Phreagena okutanii,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004694,17
Phreagena okutanii,Sakai,2K#0672,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930009501,17
Phreagena okutanii,Sakai,2K#0613,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2920025346,17
Phreagena okutanii,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004693,17
Phreagena okutanii,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970014080,17
Phreagena okutanii,Sakai,HPD#1183,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021622,17
Phreagena okutanii,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970011851,17
Phreagena okutanii,Sakai,2K#0977,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004912,17
Phreagena okutanii,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054503,17
Phreagena okutanii,Sakai,"HPD#1245, HPD#1246",http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110037536,17
Phreagena okutanii,Sakai,HPD#1246,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024532,17
Bathyacmaea secunda,"North Knoll, Iheya Ridge",3K#0376,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2980012417,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",2K#0978,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004746,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1178,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021542,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",KAIKO#0537,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031124,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",KAIKO#0537,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031123,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1178,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021579,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1178,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021577,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",3K#0376,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2980005809,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",2K#0863,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960004890,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",KAIKO#0538,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031143,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",KAIKO#0537,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031118,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1612,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041330,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",KAIKO#0538,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031144,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1178,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021578,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1612,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041312,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1610,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041271,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1178,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021558,18
Bathyacmaea secunda,"North Knoll, Iheya Ridge",HPD#1610,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041248,18
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054566,19
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054516,19
Alvinocaris longirostris,Sakai,HPD#1183,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021606,19
Alvinocaris longirostris,Sakai,HPD#1860,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054687,19
Alvinocaris longirostris,Sakai,HPD#1860,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054675,19
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054582,19
Alvinocaris longirostris,Sakai,HPD#1246,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024582,19
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054532,19
Alvinocaris longirostris,Sakai,HPD#1183,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021626,19
Alvinocaris longirostris,Sakai,HPD#1857,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054496,19
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054571,19
Alvinocaris longirostris,Sakai,HPD#1245,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024578,19
Alvinocaris longirostris,Sakai,HPD#1246,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024580,19
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054546,19
Alvinocaris longirostris,Sakai,HPD#1860,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054702,19
Alvinocaris longirostris,Sakai,HPD#1245,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110043087,19
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054572,19
Alvinocaris longirostris,Sakai,HPD#1860,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054694,19
Alvinocaris longirostris,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054526,19
Lepetodrilus nux,Sakai,HPD#1245,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024511,19
Lepetodrilus nux,Sakai,HPD#1246,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024543,19
Lepetodrilus nux,Sakai,HPD#1860,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054681,19
Lepetodrilus nux,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054545,19
Lepetodrilus nux,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054519,19
Lepetodrilus nux,Sakai,2K#0479,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2900009729,19
Lepetodrilus nux,Sakai,HPD#1183,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021613,19
Lepetodrilus nux,Sakai,HPD#1860,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054691,19
Lepetodrilus nux,Sakai,HPD#1860,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054669,19
Lepetodrilus nux,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054537,19
Lepetodrilus nux,Sakai,2K#0366,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2880009780,19
Lepetodrilus nux,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054561,19
Lepetodrilus nux,Sakai,2K#0427,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2890019725,19
Lepetodrilus nux,Sakai,HPD#1183,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021628,19
Lepetodrilus nux,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054534,19
Lepetodrilus nux,Sakai,HPD#1858,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054527,19
